Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
550911,2020-12-30 14:37:25,6592861994408652,fraud_Ziemann-Waters,health_fitness,16.64,Ashley,Whitehead,F,58188 Madison Meadow Apt. 949,Cowlesville,NY,14037,42.8112,-78.4481,1166,Colour technologist,1983-06-12,72f004e043ab0361789225b70685de63,1388414245,42.887622,-78.681765,0
550912,2020-12-30 14:37:26,3596217206093829,fraud_Gottlieb-Hansen,personal_care,26.63,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,28396558602cd876980e6a3464248a06,1388414246,41.025295,-92.948392,0
550913,2020-12-30 14:38:48,2242542703101233,fraud_Schmeler-Howe,personal_care,7.17,Samuel,Jenkins,M,43235 Mckenzie Views Apt. 837,Westport,KY,40077,38.4921,-85.4524,564,Pensions consultant,1996-04-10,4a611099494935d417ac5c35c8007fbb,1388414328,39.492043,-85.317605,0
550914,2020-12-30 14:39:15,4904681492230012,fraud_Kutch-Wilderman,home,30.86,Lisa,Lowe,F,574 David Locks Suite 207,Cottekill,NY,12419,41.8467,-74.1038,722,Comptroller,1990-10-19,e6c12f5fc977e96dee5155556d12f932,1388414355,41.555813,-74.64237299999999,0
550915,2020-12-30 14:39:26,676195318214,"fraud_Kutch, Steuber and Gerhold",food_dining,29.83,Brandy,Quinn,F,9734 Beard Fields Suite 885,Altair,TX,77412,29.6047,-96.5249,106,"Editor, film/video",1983-07-24,1dccce8b452109f2752fefb00bab825b,1388414366,29.469103000000004,-96.21022,0
550916,2020-12-30 14:40:13,4377338765909719,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,3.37,Nicholas,Mcmahon,M,2123 Jonathan Falls Suite 753,Heiskell,TN,37754,36.115,-84.0438,4729,"Geologist, wellsite",1982-04-19,0d5ce7e9124477a09b38dd559e28c72d,1388414413,36.205475,-83.317666,0
550917,2020-12-30 14:40:17,2720433095629877,fraud_O'Connell-Ullrich,home,143.83,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",1997-08-22,a18cf49c3e37e806378da330f03fedfc,1388414417,44.670303,-70.071146,0
550918,2020-12-30 14:40:40,583699482621,fraud_Labadie LLC,personal_care,40.09,Jennifer,Jones,F,5572 Kelly Plains Apt. 952,Waupaca,WI,54981,44.3481,-89.1101,15426,"Engineer, civil (contracting)",1936-07-22,b7ad3138c2c02c9d1d13733361702457,1388414440,43.429222,-89.45145500000001,0
550919,2020-12-30 14:41:15,213157767990030,fraud_Turner and Sons,shopping_pos,41.8,Tara,Campbell,F,05050 Rogers Well Apt. 439,Rock Springs,WY,82901,41.606,-109.23,27971,Music therapist,1984-08-01,bf45e52bae45816f14573877226b3a6a,1388414475,41.450778,-109.909773,0
550920,2020-12-30 14:41:23,340953839692349,fraud_Dare-Marvin,entertainment,25.17,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",1980-05-18,fc7ab7823973f39fe1077634ce0689d3,1388414483,43.196771000000005,-82.464184,0
550921,2020-12-30 14:41:47,6517217825320610,fraud_Nolan-Williamson,kids_pets,19.34,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,39665,31.6453,-90.1801,1196,"Librarian, academic",1958-06-11,ff872614bdb86f38ad972d67416ea4b0,1388414507,31.342227,-90.396487,0
550922,2020-12-30 14:41:49,4179719215697782,fraud_Kilback Group,food_dining,1.93,Belinda,Jimenez,F,6807 Jacob Skyway Apt. 331,Rockwell,IA,50469,43.0032,-93.2167,1574,"Scientist, audiological",1982-12-27,4cc82c40845a612752efa06a304af077,1388414509,43.388159,-92.692441,0
550923,2020-12-30 14:42:34,4764202053279782,"fraud_Metz, Russel and Metz",kids_pets,87.29,Derek,Jones,M,198 Candace Plaza,Diamond,OH,44412,41.0935,-81.0425,2644,Air cabin crew,1981-01-06,6c37e0574b670e3f99a38c31a7cea276,1388414554,41.768006,-81.177594,0
550924,2020-12-30 14:42:51,639077309909,fraud_Rau-Robel,kids_pets,42.2,Justin,Carter,M,853 Miller Bypass Suite 802,Broomfield,CO,80021,39.8854,-105.1139,92337,"Engineer, electronics",1967-10-18,e42b1fbde4514c8d7b892179481acffd,1388414571,40.398202000000005,-104.32227,0
550925,2020-12-30 14:43:37,213173753804333,fraud_Nolan-Williamson,kids_pets,103.77,Joseph,Wagner,M,822 Austin Spur,North Judson,IN,46366,41.2244,-86.6966,5791,"Doctor, general practice",1959-10-07,5f7163fcb916bf97e73e102f60feb5c6,1388414617,40.613559,-86.722527,0
550926,2020-12-30 14:43:39,3554818239968984,fraud_Renner Ltd,home,82.38,Cory,Thomas,M,6458 Roberson Alley,Williamsburg,MO,63388,38.8874,-91.7689,710,Glass blower/designer,1970-09-27,6cbb94b1cbc406ccd9bcf39f73e99188,1388414619,39.195723,-92.103851,0
550927,2020-12-30 14:43:39,4661996144291811856,fraud_Abbott-Rogahn,entertainment,143.39,Linda,Park,F,24607 Charles Mountains,Fenelton,PA,16034,40.8555,-79.7372,2054,Operations geologist,1963-08-04,8d65ab1494870843ffc8dbfbb1b3f579,1388414619,40.39554,-80.013359,0
550928,2020-12-30 14:44:21,30238755902988,"fraud_Reinger, Weissnat and Strosin",food_dining,8.2,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,1976-01-02,c900a34386cfe3335f6be0181a0f4d24,1388414661,30.627428,-96.721174,0
550929,2020-12-30 14:44:27,4745996322265,fraud_Weber and Sons,food_dining,3.73,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,32bacfaed975d841e0ffb453d61b1051,1388414667,42.141705,-85.93995799999999,0
550930,2020-12-30 14:44:38,3568255211412877,"fraud_O'Connell, Botsford and Hand",home,42.42,Timothy,Gomez,M,707 Anthony Causeway,Leo,IN,46765,41.2249,-85.0301,5341,Biomedical engineer,1994-11-24,6770a4f3a1f6afd34b8d2629de1b6334,1388414678,40.554056,-84.049133,0
550931,2020-12-30 14:44:42,3582754887089201,"fraud_Hodkiewicz, Prohaska and Paucek",travel,7.33,Terrance,Mckinney,M,42965 Christopher Fords Suite 659,Norman,AR,71960,34.4596,-93.6743,1383,Magazine features editor,1966-08-08,d3a97fa3fb6d689dc66fd3ce1db60e06,1388414682,34.152075,-93.705403,0
550932,2020-12-30 14:45:08,4410582919485061752,fraud_Kutch-Ferry,home,3.46,David,Cole,M,7955 Allen Orchard Apt. 336,Springfield,GA,31329,32.3697,-81.3618,9034,"Therapist, occupational",1969-03-02,24b4c4f1482ef88df4339a28c7182eda,1388414708,32.806107,-80.74433,0
550933,2020-12-30 14:45:12,4449530933957323,fraud_Goyette-Gerhold,kids_pets,71.55,Felicia,Mckee,F,84079 Thomas Burgs,Tomales,CA,94971,38.2427,-122.9145,337,Occupational psychologist,1954-07-05,961fb2161cd0ec7fb69caf5803987b49,1388414712,38.244634000000005,-122.239823,0
550934,2020-12-30 14:45:34,3511378610369890,fraud_Klein Group,entertainment,465.7,James,Cooper,M,663 Ramirez Trace Apt. 951,Huntsville,AL,35811,34.7789,-86.5438,190178,Television production assistant,1973-04-01,451666913ab7dc1fe0d21da398c728bd,1388414734,33.852047,-86.80513499999999,0
550935,2020-12-30 14:46:52,4939976756738216,fraud_Klein Group,entertainment,109.23,Michelle,Johnston,F,3531 Hamilton Highway,Roma,TX,78584,26.4215,-99.0025,18128,IT trainer,1990-11-07,e81b4cffa345b561740898159a69e2ad,1388414812,26.503656,-98.912112,0
550936,2020-12-30 14:46:54,5456776410929288,fraud_Kessler Group,travel,6.56,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,1954-05-25,d5ea607c4f5a0a9a2dfc0ed5093f4e18,1388414814,40.316903,-79.19048000000001,0
550937,2020-12-30 14:46:55,3582754887089201,fraud_Homenick LLC,personal_care,93.32,Terrance,Mckinney,M,42965 Christopher Fords Suite 659,Norman,AR,71960,34.4596,-93.6743,1383,Magazine features editor,1966-08-08,8392ccc694c48ee65d2063dbbaa20126,1388414815,34.234286,-93.761667,0
550938,2020-12-30 14:47:08,180011453250192,fraud_Pouros-Conroy,shopping_pos,130.67,Craig,Dunn,M,721 Jacqueline Brooks,New Boston,IL,61272,41.2153,-90.9879,1504,Manufacturing engineer,1993-10-05,0d009e5704f2d432b2d0f5a7bec2d6ea,1388414828,40.396993,-91.700162,0
550939,2020-12-30 14:47:32,3560797065840735,fraud_Gulgowski LLC,home,5.33,Janet,Turner,F,0925 Lang Extensions,Shields,ND,58569,46.1838,-101.2589,77,Film/video editor,1989-12-17,d2bb1d16cbe628893ce81cbc7eba4ebd,1388414852,46.718109000000005,-101.9455,0
550940,2020-12-30 14:47:37,4171397999167005,"fraud_Lowe, Dietrich and Erdman",kids_pets,21.33,Ashley,Mcdonald,F,3160 Tina Estates Suite 234,Marietta,SC,29661,35.0296,-82.5136,5648,Museum/gallery exhibitions officer,1934-10-06,85ce164dec37b98582452db6a96c9159,1388414857,34.538127,-83.42477199999999,0
550941,2020-12-30 14:47:43,6534628260579800,fraud_Windler LLC,kids_pets,3.85,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,1998-03-19,752a2af840a64b20c02d63a98a358440,1388414863,44.522954,-72.452061,0
550942,2020-12-30 14:48:13,213161231269724,fraud_Osinski Inc,personal_care,38.76,Alyssa,Morgan,F,622 Robin Run Suite 764,Gadsden,AL,35901,34.048,-85.9246,67082,Physiological scientist,1963-02-09,9b6cd4479990d63a4143685bd681ac81,1388414893,33.679862,-85.859802,0
550943,2020-12-30 14:48:37,4671727014157745,fraud_Little Ltd,kids_pets,10.02,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,1955-07-25,1068f941f031a99a42835d81c672a51f,1388414917,41.359429,-86.061509,0
550944,2020-12-30 14:48:48,4079773899158,fraud_Douglas-White,entertainment,24.14,Eric,Preston,M,7020 Doyle Stream Apt. 951,Mesa,ID,83643,44.6255,-116.4493,129,Cartographer,1965-12-15,a4cd574fada80caa6f6d4b260cf0065d,1388414928,45.357516,-116.859526,0
550945,2020-12-30 14:49:30,4319584480204988982,fraud_Cruickshank-Mills,entertainment,40.77,Kathleen,Nash,F,010 Salazar Walk,Cromona,KY,41810,37.1788,-82.695,502,Chief Financial Officer,1960-02-01,01d9f31f68652df9a036ceafaf3c1c87,1388414970,37.975889,-83.002189,0
550946,2020-12-30 14:49:37,4089096483689733451,fraud_O'Hara-Wilderman,food_dining,69.82,Debra,Stark,F,686 Linda Rest,Kilgore,TX,75662,32.3836,-94.8653,24536,Multimedia programmer,1983-10-14,68d6f30a462388ffe20464aaeb68a840,1388414977,32.519979,-94.808454,0
550947,2020-12-30 14:49:48,213113028819344,fraud_Gleason and Sons,kids_pets,29.88,Melanie,Jimenez,F,77944 Daniels Valley Suite 921,Camden,NY,13316,43.3392,-75.7543,6460,Building control surveyor,1959-09-27,e7cc7a2df94f66ebe557d92bca884f69,1388414988,42.503695,-75.37129,0
550948,2020-12-30 14:50:25,676372984911,fraud_Pagac LLC,shopping_pos,4.51,Vicki,Mendoza,F,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,1987-07-18,02d30f6b6bd7553c09e1c28bd9934d30,1388415025,39.363731,-98.981268,0
550949,2020-12-30 14:51:44,377993105397617,"fraud_Cole, Hills and Jewess",home,17.15,Nathan,Martinez,M,586 Thomas Cliffs,Oconto Falls,WI,54154,44.8755,-88.1555,5548,Mining engineer,1975-09-11,e78cedc97cb52d38a425f87607581d42,1388415104,45.521175,-88.577261,0
550950,2020-12-30 14:52:09,4683520018489354,fraud_Ebert-Daugherty,travel,3.44,Charles,Carrillo,M,17547 Stephen Turnpike Apt. 846,Hawthorne,CA,90250,33.9143,-118.3493,93193,"Editor, magazine features",1995-04-19,7a4fbfc320299d52f896baa3d24e52c3,1388415129,32.929107,-117.896483,0
550951,2020-12-30 14:53:32,30131826429364,fraud_Pouros-Haag,shopping_pos,396.55,Brianna,Foley,F,57256 Raymond Ports,Knoxville,TN,37932,35.9335,-84.1481,391389,"Designer, industrial/product",1994-04-22,7fa6cc49b39045c6db9bfdf515e1ab8d,1388415212,36.259047,-84.64084799999999,0
550952,2020-12-30 14:53:40,4600155880464,fraud_Waelchi-Wolf,kids_pets,71.13,Charles,Copeland,M,92213 Lee Well,West Palm Beach,FL,33404,26.7832,-80.0638,459921,"Administrator, arts",1969-09-08,fc4e79bf18a4f3c7ef24848f9e895659,1388415220,27.182205,-80.55064200000001,0
550953,2020-12-30 14:53:55,4266200684857219,fraud_Barton LLC,kids_pets,3.92,Joshua,Bryant,M,5452 Patricia Inlet Apt. 280,Nelson,NE,68961,40.201,-98.0684,732,Television/film/video producer,1956-12-13,89742117c15aaa8f0959e49f93ad6a7a,1388415235,39.554244,-98.58874,0
550954,2020-12-30 14:54:03,4265776278887457,fraud_Torphy-Kertzmann,health_fitness,49.85,Christine,Best,F,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",1954-01-05,2f4396968397eb8f3218276ce85a0cf3,1388415243,34.473262,-91.552142,0
550955,2020-12-30 14:54:49,30143535920989,fraud_Kihn Inc,shopping_pos,4.95,Lisa,Collins,F,44197 Jeffrey Port Suite 050,Bridgeport,NJ,8014,39.8016,-75.3478,504,"Engineer, control and instrumentation",1980-08-17,7a895c15830e51229b04d8f71dba969d,1388415289,39.139657,-76.257499,0
550956,2020-12-30 14:54:57,676292294938,fraud_Ernser-Feest,home,11.33,Lisa,Fitzpatrick,F,58761 Brewer Rapids,Skytop,PA,18357,41.2336,-75.2389,104,Financial trader,1927-08-25,52e425d4b9f1bcac255f301e0ff081cc,1388415297,41.752241,-75.57948499999999,0
550957,2020-12-30 14:55:06,180094419304907,fraud_Kerluke-Abshire,shopping_net,134.83,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,cbc4eede842044703c40b408cae6e6f1,1388415306,34.083882,-117.522108,0
550958,2020-12-30 14:56:18,30407675418785,"fraud_Gottlieb, Considine and Schultz",shopping_net,4.97,Danielle,Evans,F,76752 David Lodge Apt. 064,Breesport,NY,14816,42.1939,-76.7361,520,Psychotherapist,1991-10-13,ceb8a0bd851032f6db6f327b6fdb63f4,1388415378,42.0819,-77.67857,0
550959,2020-12-30 14:56:45,377834944388609,fraud_Champlin and Sons,home,8.51,Michael,Jackson,M,539 Underwood Divide,Pea Ridge,AR,72751,36.4539,-94.118,6434,Product designer,1967-08-28,f89c18eb2a6fd845ebfab5e487cd23d9,1388415405,37.344949,-93.674733,0
550960,2020-12-30 14:56:54,3589255887819806,fraud_Hudson-Grady,shopping_pos,1445.17,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,40309279acc9b9bc24f76c539aad5ffb,1388415414,38.817805,-79.119612,0
550961,2020-12-30 14:56:59,4301028321766222513,fraud_Padberg-Rogahn,entertainment,76.67,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,1978-10-26,f81c9e8739176fe42b57ec984e91b361,1388415419,41.517231,-80.236368,0
550962,2020-12-30 14:57:24,4025612008285111,"fraud_Hoppe, Harris and Bednar",entertainment,17.34,Krystal,Key,F,23142 Montoya Island Apt. 742,Corsica,PA,15829,41.1762,-79.1976,1274,Maintenance engineer,1949-03-20,4e09bd7ea132702c45d8404167f1f6d8,1388415444,41.283229,-78.59737700000001,0
550963,2020-12-30 14:57:42,3576431665303017,"fraud_Durgan, Gislason and Spencer",home,44.74,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1981-10-24,b2aafe7ba476853ecd860568539b1c83,1388415462,33.317892,-111.120553,0
550964,2020-12-30 14:58:16,676275912597,fraud_Reichert-Weissnat,travel,554.92,Edward,Hensley,M,24318 Dixon Mills,Elk Rapids,MI,49629,44.8955,-85.4082,2223,Chief Financial Officer,1986-01-18,663e98e491e402dcd8fd70c9c1fe2c54,1388415496,45.264435,-85.136751,0
550965,2020-12-30 14:59:01,3551217896304745,fraud_Denesik and Sons,shopping_pos,76.49,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,e3aa8a93b8719d74c224ea9eee972b8c,1388415541,44.435026,-74.056865,0
550966,2020-12-30 14:59:22,2254917871818484,fraud_Ratke and Sons,health_fitness,9.19,Margaret,Gibson,F,382 Williams Stream Suite 197,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,1976-03-26,1dab21400aedaf1f4ac296333380712a,1388415562,37.696903000000006,-75.37516,0
550967,2020-12-30 14:59:46,4601636330889,fraud_Streich Ltd,home,65.8,Mark,Rivera,M,383 Contreras Hills Suite 658,Humble,TX,77338,30.0041,-95.2825,194500,Tax adviser,1990-12-18,7a170549bfcbbe4aa80aaeeda30f4b81,1388415586,30.278868,-95.343905,0
550968,2020-12-30 15:00:11,3586008444788268,fraud_Stark-Koss,home,64.45,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,89955e5bbc05ba0a4e482492be8a73df,1388415611,48.240614,-121.146048,0
550969,2020-12-30 15:01:01,180065479077096,fraud_Labadie LLC,personal_care,29.26,Krystal,Gamble,F,47152 Clayton Burg,Manchester,MD,21102,39.6747,-76.8941,11751,Clinical research associate,1964-02-15,503f3e566819ac8de734acdfb1d23f43,1388415661,39.141099,-76.282978,0
550970,2020-12-30 15:01:13,2242542703101233,"fraud_Altenwerth, Cartwright and Koss",shopping_net,131.42,Samuel,Jenkins,M,43235 Mckenzie Views Apt. 837,Westport,KY,40077,38.4921,-85.4524,564,Pensions consultant,1996-04-10,00107d15257cde16f0e91178a4bddf84,1388415673,38.559761,-84.595246,0
550971,2020-12-30 15:01:17,30143535920989,fraud_Kris-Padberg,shopping_pos,2.48,Lisa,Collins,F,44197 Jeffrey Port Suite 050,Bridgeport,NJ,8014,39.8016,-75.3478,504,"Engineer, control and instrumentation",1980-08-17,bb7d83f97751861f924f64698b417ca7,1388415677,40.576563,-74.81918399999999,0
550972,2020-12-30 15:01:28,4040099974063068803,fraud_Swift PLC,kids_pets,55.35,Jeffrey,Lewis,M,24255 Bryan Square,Palermo,ND,58769,48.3396,-102.24,229,Administrator,1983-03-20,f7909fc0b0c5eb3d0de0772d525e01b3,1388415688,47.464376,-102.849199,0
550973,2020-12-30 15:01:30,30263540414123,fraud_Stark-Batz,entertainment,8.88,Erik,Patterson,M,162 Jessica Row Apt. 072,Hatch,UT,84735,37.7175,-112.4777,258,Geoscientist,1961-11-24,ab62ff878edb234b337b3229d3d77205,1388415690,36.830939,-112.573789,0
550974,2020-12-30 15:01:34,30135235368675,fraud_Ziemann-Waters,health_fitness,49.19,Amanda,Williams,F,02018 Gary Key Apt. 911,Independence,MO,64058,39.1412,-94.3515,123373,"Engineer, production",1992-11-27,4f4f52e7ec1e3ac1f6dd7977b28bd877,1388415694,38.868073,-95.029607,0
550975,2020-12-30 15:01:50,378858024506425,fraud_Wilkinson LLC,personal_care,10.48,Debra,Eaton,F,72743 Brian Run,Paradise Valley,AZ,85253,33.5494,-111.9565,17047,Building surveyor,1935-01-29,b91dd0fe2a9608e1946c17dc022acc99,1388415710,33.747519,-112.912366,0
550976,2020-12-30 15:01:57,4900628639996,fraud_Rolfson-Kunde,personal_care,122.53,Michael,Johnson,M,094 Owens Underpass,Norwalk,CA,90650,33.9056,-118.0818,105549,Firefighter,1973-09-22,637e61c6407d8a09dc1dc0b3fcaab2de,1388415717,33.452108,-118.079433,0
550977,2020-12-30 15:04:08,3517527805128735,"fraud_Goyette, Howell and Collier",shopping_pos,224.25,Tracy,Conway,F,6778 Campos Field,Bonfield,IL,60913,41.1573,-88.0619,1617,Medical secretary,1990-04-25,37b125aa93564a28bdcacb1daebbc7c5,1388415848,40.524684,-88.185978,0
550978,2020-12-30 15:06:50,38199021865320,fraud_Ernser-Feest,home,63.74,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,3601,43.196000000000005,-72.3001,477,Naval architect,1988-04-15,fbdda3e6821e86c6d9bec9a8a206945d,1388416010,43.413835,-71.88829799999999,0
550979,2020-12-30 15:06:51,371226440126102,fraud_Breitenberg-Hermiston,kids_pets,113.56,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,1974-12-24,03d164b4c6bf4d60792cbb7b9c4a08b4,1388416011,38.950952,-89.754072,0
550980,2020-12-30 15:06:54,371284100299909,fraud_Gottlieb-Hansen,personal_care,39.22,Hannah,Thomas,F,1004 Willis Pass,Hedley,TX,79237,34.8698,-100.6806,513,Early years teacher,1976-05-24,6622c1956360a75bcf5e476cfed50db2,1388416014,35.588072,-100.026857,0
550981,2020-12-30 15:07:21,3591919803438423,fraud_Rolfson-Kunde,personal_care,6.68,Brian,Williams,M,32941 Krystal Mill Apt. 552,Titusville,FL,32780,28.5697,-80.8191,54767,Set designer,1987-07-25,b746ea075be9f0083f85e992e0b34fbf,1388416041,28.573739,-79.82666,0
550982,2020-12-30 15:07:29,4292902571056973207,fraud_Schuppe LLC,entertainment,68.66,Jeffrey,Smith,M,135 Joseph Mountains,Sula,MT,59871,45.8433,-113.8748,218,"Therapist, horticultural",1995-08-16,9c5e173122154c635d346bb188fb2aa2,1388416049,46.531574,-114.622099,0
550983,2020-12-30 15:07:30,375848982312810,fraud_Berge-Hills,kids_pets,217.34,Dale,Smith,M,25036 Contreras Turnpike Suite 270,Purmela,TX,76566,31.4841,-97.9903,258,Web designer,1943-12-15,b6745a479eb467fb6fb6f79ebe01f6b2,1388416050,31.417702,-97.994531,0
550984,2020-12-30 15:07:53,3500969075198072,fraud_Hackett Group,travel,2.91,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,1999-05-31,1724b301d9bff49519c64ff4be6cdb7a,1388416073,47.099805,-116.987413,0
550985,2020-12-30 15:08:10,371034293500716,fraud_Nolan-Williamson,kids_pets,111.21,Jeremy,Jones,M,5758 Yates Center,Vinton,CA,96135,40.0235,-120.7986,128,Education administrator,1966-02-21,7f1c41f92f7767de4c64e31dac569872,1388416090,39.032025,-120.953959,0
550986,2020-12-30 15:08:26,372509258176510,fraud_Barton LLC,kids_pets,24.31,Kristen,Hanson,F,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,1985-06-18,25ba0e9a597b18a33ddad1ea824ceae9,1388416106,42.426703,-83.398362,0
550987,2020-12-30 15:08:49,180036456789979,fraud_Morissette PLC,shopping_pos,7.08,Mackenzie,Salazar,F,982 Melissa Lock,Bagley,WI,53801,42.9207,-91.0685,878,Risk analyst,1974-11-20,0182eb6bbfe570201654f228e3b86f70,1388416129,42.469082,-91.709787,0
550988,2020-12-30 15:08:57,370877495212014,fraud_Waelchi Inc,kids_pets,79.73,Sarah,Clark,F,25961 Beverly Union Apt. 042,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,1984-03-06,8b2335f74080751950b77485ff642fb6,1388416137,35.954867,-82.045711,0
550989,2020-12-30 15:08:58,3566875419572867,fraud_Shanahan-Lehner,personal_care,79.51,Adam,Mcdonald,M,997 Cameron Meadow Apt. 980,South Hero,VT,5486,44.64,-73.3113,1654,Transport planner,1991-01-31,b570735ff31a1a7d4d8315cf1455c8e0,1388416138,45.589546,-74.12474300000001,0
550990,2020-12-30 15:09:53,5456712664803820,fraud_Crona and Sons,kids_pets,38.5,Pamela,Matthews,F,36659 Smith Club Apt. 080,Llano,NM,87543,36.1486,-105.6648,247,Architectural technologist,1961-10-24,9fc63a7b1c71afdc857dc8016d806a4b,1388416193,36.759657,-105.624109,0
550991,2020-12-30 15:10:04,4646845581490336108,fraud_Spencer-Runolfsson,misc_pos,6.61,Julia,Bell,F,576 House Crossroad,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,1990-06-25,da563a2c5fe89529e082ebd871be9aeb,1388416204,40.522218,-72.950137,0
550992,2020-12-30 15:10:48,30234966027947,"fraud_Schroeder, Wolff and Hermiston",travel,7.74,Matthew,Lambert,M,7188 Melissa Crest Apt. 151,New Holstein,WI,53061,43.9446,-88.0911,5196,Child psychotherapist,1978-01-22,0db78e043f9b238ebe8f42c073b7e0a1,1388416248,43.977306,-88.47595799999999,0
550993,2020-12-30 15:10:50,4906628655840914250,"fraud_Dare, Casper and Bartoletti",kids_pets,36.44,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,181ad1f3105b162702f0d411c8817d73,1388416250,25.463187,-80.60503100000001,0
550994,2020-12-30 15:11:16,502038091380,fraud_Donnelly LLC,entertainment,68.79,Kurt,Peters,M,7290 Ashlee Keys,Kissee Mills,MO,65680,36.6704,-93.0377,1201,"Engineer, agricultural",1980-03-18,d5b77ff86acfbef66772bc05b65d84a7,1388416276,36.428712,-93.505421,0
550995,2020-12-30 15:11:19,3500969075198072,fraud_Corwin-Romaguera,travel,9.28,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,1999-05-31,70da0309dee3044000013760ff257c33,1388416279,46.373809,-117.909614,0
550996,2020-12-30 15:11:55,30446018552504,fraud_Sawayn PLC,shopping_pos,1.22,Felicia,Thomas,F,47035 Murray Harbors,Achille,OK,74720,33.8396,-96.3648,608,Seismic interpreter,1993-05-27,253c743ed815a15bdcc9bc2ac2343889,1388416315,33.835224,-97.327101,0
550997,2020-12-30 15:11:55,30270432095985,"fraud_Hettinger, McCullough and Fay",home,56.02,Lisa,Lin,F,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,1972-11-28,6549410ca3122978b6e2d16c0784ea8c,1388416315,41.414036,-90.882413,0
550998,2020-12-30 15:12:06,30033162392091,"fraud_Larkin, Stracke and Greenfelder",entertainment,77.91,Kevin,Summers,M,7302 Samantha Mission,Carroll,NE,68723,42.277,-97.1926,566,Metallurgist,1975-01-26,2eaa48c39360d818f94c40186f3a133f,1388416326,43.265061,-97.410201,0
550999,2020-12-30 15:12:59,372520049757633,fraud_Ruecker Group,misc_net,185.36,Lori,Ramirez,F,4293 Ramirez Squares,Ranier,MN,56668,48.6031,-93.2977,136,Ceramics designer,2000-02-20,077895cf6ac6aaafaaf1d546d4646065,1388416379,49.127466,-93.841513,0
551000,2020-12-30 15:13:08,3523843138706408,fraud_Erdman-Ebert,personal_care,176.95,Grace,Williams,F,28812 Charles Mill Apt. 628,Plantersville,AL,36758,32.6176,-86.9475,1412,Drilling engineer,1970-11-20,c6a3bdfab20c10bbddc50f890eb7b2e2,1388416388,32.290656,-86.010196,0
551001,2020-12-30 15:13:26,571365235126,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,6.13,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,857a3b4403555922156644dad57312e4,1388416406,44.634801,-86.917873,0
